ID_MAIN;LABEL_MAIN;ID_LOOKUP_ALL_MATCHES;LABEL_LOOKUP_ALL_MATCHES;BIGDECIMAL_LOOKUP_ALL_MATCHES;ID_LOOKUP_FIRST_MATCH;BIGDECIMAL_LOOKUP_FIRST_MATCH;LABEL_LOOKUP_FIRST_MATCH;ID_LOOKUP_LAST_MATCH;BIGDECIMAL_LOOKUP_LAST_MATCH;LABEL_LOOKUP_LAST_MATCH;ID_LOOKUP_UNIQUE_MATCH;LABEL_LOOKUP_UNIQUE_MATCH;BIGDECIMAL_LOOKUP_UNIQUE_MATCH;ID_LOOKUP_ALL_ROWS;BIGDECIMAL_LOOKUP_ALL_ROWS;LABEL_LOOKUP_ALL_ROWS
3;3_MAIN_CCC;3;3_LOOKUP_CCCCCCCCCCC;0.0;3;0.0;3_LOOKUP_CCCCC;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;3_LOOKUP_CCCCCCCCCCC;0.0;1;;1_LOOKUP_A
3;3_MAIN_CCC;3;3_LOOKUP_CCCCCCCCCCC;0.0;3;0.0;3_LOOKUP_CCCCC;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;3_LOOKUP_CCCCCCCCCCC;0.0;1;;1_LOOKUP_AAAAAAAAAAA
3;3_MAIN_CCC;3;3_LOOKUP_CCCCCCCCCCC;0.0;3;0.0;3_LOOKUP_CCCCC;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;3_LOOKUP_CCCCCCCCCCC;0.0;2;0.0;2_LOOKUP_BBBB
3;3_MAIN_CCC;3;3_LOOKUP_CCCCCCCCCCC;0.0;3;0.0;3_LOOKUP_CCCCC;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;3_LOOKUP_CCCCCCCCCCC;0.0;2;0.0;2_LOOKUP_BBB
3;3_MAIN_CCC;3;3_LOOKUP_CCCCCCCCCCC;0.0;3;0.0;3_LOOKUP_CCCCC;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;3_LOOKUP_CCCCCCCCCCC;0.0;2;0.0;2_LOOKUP_BBBBBBBBBBB
3;3_MAIN_CCC;3;3_LOOKUP_CCCCCCCCCCC;0.0;3;0.0;3_LOOKUP_CCCCC;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;3_LOOKUP_CCCCCCCCCCC;0.0;3;0.0;3_LOOKUP_CCCCC
3;3_MAIN_CCC;3;3_LOOKUP_CCCCCCCCCCC;0.0;3;0.0;3_LOOKUP_CCCCC;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;3_LOOKUP_CCCCCCCCCCC;0.0;3;0.0;3_LOOKUP_CCCCCC
3;3_MAIN_CCC;3;3_LOOKUP_CCCCCCCCCCC;0.0;3;0.0;3_LOOKUP_CCCCC;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;3_LOOKUP_CCCCCCCCCCC;0.0;3;0.0;3_LOOKUP_CCCCCCCCCCC
3;3_MAIN_CCC;3;3_LOOKUP_CCCCCCCCCCC;0.0;3;0.0;3_LOOKUP_CCCCC;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;3_LOOKUP_CCCCCCCCCCC;0.0;4;0.05;4_LOOKUP_DDDDDDDD
3;3_MAIN_CCC;3;3_LOOKUP_CCCCCCCCCCC;0.0;3;0.0;3_LOOKUP_CCCCC;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;3_LOOKUP_CCCCCCCCCCC;0.0;4;0.05;4_LOOKUP_DDDDDDD
3;3_MAIN_CCC;3;3_LOOKUP_CCCCCCCCCCC;0.0;3;0.0;3_LOOKUP_CCCCC;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;3_LOOKUP_CCCCCCCCCCC;0.0;4;0.05;4_LOOKUP_DDDDDDDDDDD
