ID_MAIN;LABEL_MAIN;ID_LOOKUP_ALL_MATCHES;LABEL_LOOKUP_ALL_MATCHES;BIGDECIMAL_LOOKUP_ALL_MATCHES;ID_LOOKUP_FIRST_MATCH;BIGDECIMAL_LOOKUP_FIRST_MATCH;LABEL_LOOKUP_FIRST_MATCH;ID_LOOKUP_LAST_MATCH;BIGDECIMAL_LOOKUP_LAST_MATCH;LABEL_LOOKUP_LAST_MATCH;ID_LOOKUP_UNIQUE_MATCH;LABEL_LOOKUP_UNIQUE_MATCH;BIGDECIMAL_LOOKUP_UNIQUE_MATCH;ID_LOOKUP_ALL_ROWS;BIGDECIMAL_LOOKUP_ALL_ROWS;LABEL_LOOKUP_ALL_ROWS
1;1_MAIN_A;1;1_LOOKUP_AAAAAAAAAAA;;1;;1_LOOKUP_AAAAAAAAAAA;1;;1_LOOKUP_A;1;1_LOOKUP_A;;4;0.05;4_LOOKUP_DDDDDDD
1;1_MAIN_A;1;1_LOOKUP_AAAAAAAAAAA;;1;;1_LOOKUP_AAAAAAAAAAA;1;;1_LOOKUP_A;1;1_LOOKUP_A;;4;0.05;4_LOOKUP_DDDDDDDDDDDD
1;1_MAIN_A;1;1_LOOKUP_AA;;1;;1_LOOKUP_AAAAAAAAAAA;1;;1_LOOKUP_A;1;1_LOOKUP_A;;1;;1_LOOKUP_AAAAAAAAAAA
1;1_MAIN_A;1;1_LOOKUP_AA;;1;;1_LOOKUP_AAAAAAAAAAA;1;;1_LOOKUP_A;1;1_LOOKUP_A;;1;;1_LOOKUP_AA
1;1_MAIN_A;1;1_LOOKUP_AA;;1;;1_LOOKUP_AAAAAAAAAAA;1;;1_LOOKUP_A;1;1_LOOKUP_A;;1;;1_LOOKUP_A
1;1_MAIN_A;1;1_LOOKUP_AA;;1;;1_LOOKUP_AAAAAAAAAAA;1;;1_LOOKUP_A;1;1_LOOKUP_A;;2;0.0;2_LOOKUP_BBBB
1;1_MAIN_A;1;1_LOOKUP_AA;;1;;1_LOOKUP_AAAAAAAAAAA;1;;1_LOOKUP_A;1;1_LOOKUP_A;;2;0.0;2_LOOKUP_BBB
1;1_MAIN_A;1;1_LOOKUP_AA;;1;;1_LOOKUP_AAAAAAAAAAA;1;;1_LOOKUP_A;1;1_LOOKUP_A;;2;0.0;2_LOOKUP_BBBBBBBBBBBB
1;1_MAIN_A;1;1_LOOKUP_AA;;1;;1_LOOKUP_AAAAAAAAAAA;1;;1_LOOKUP_A;1;1_LOOKUP_A;;3;0.0;3_LOOKUP_CCCCCCCCCCC
1;1_MAIN_A;1;1_LOOKUP_AA;;1;;1_LOOKUP_AAAAAAAAAAA;1;;1_LOOKUP_A;1;1_LOOKUP_A;;3;0.0;3_LOOKUP_CCCCC
1;1_MAIN_A;1;1_LOOKUP_AA;;1;;1_LOOKUP_AAAAAAAAAAA;1;;1_LOOKUP_A;1;1_LOOKUP_A;;3;0.0;3_LOOKUP_CCCCCC
1;1_MAIN_A;1;1_LOOKUP_AA;;1;;1_LOOKUP_AAAAAAAAAAA;1;;1_LOOKUP_A;1;1_LOOKUP_A;;4;0.05;4_LOOKUP_DDDDDDDD
1;1_MAIN_A;1;1_LOOKUP_AA;;1;;1_LOOKUP_AAAAAAAAAAA;1;;1_LOOKUP_A;1;1_LOOKUP_A;;4;0.05;4_LOOKUP_DDDDDDD
1;1_MAIN_A;1;1_LOOKUP_AA;;1;;1_LOOKUP_AAAAAAAAAAA;1;;1_LOOKUP_A;1;1_LOOKUP_A;;4;0.05;4_LOOKUP_DDDDDDDDDDDD
1;1_MAIN_A;1;1_LOOKUP_A;;1;;1_LOOKUP_AAAAAAAAAAA;1;;1_LOOKUP_A;1;1_LOOKUP_A;;1;;1_LOOKUP_AAAAAAAAAAA
1;1_MAIN_A;1;1_LOOKUP_A;;1;;1_LOOKUP_AAAAAAAAAAA;1;;1_LOOKUP_A;1;1_LOOKUP_A;;1;;1_LOOKUP_AA
1;1_MAIN_A;1;1_LOOKUP_A;;1;;1_LOOKUP_AAAAAAAAAAA;1;;1_LOOKUP_A;1;1_LOOKUP_A;;1;;1_LOOKUP_A
1;1_MAIN_A;1;1_LOOKUP_A;;1;;1_LOOKUP_AAAAAAAAAAA;1;;1_LOOKUP_A;1;1_LOOKUP_A;;2;0.0;2_LOOKUP_BBBB
1;1_MAIN_A;1;1_LOOKUP_A;;1;;1_LOOKUP_AAAAAAAAAAA;1;;1_LOOKUP_A;1;1_LOOKUP_A;;2;0.0;2_LOOKUP_BBB
1;1_MAIN_A;1;1_LOOKUP_A;;1;;1_LOOKUP_AAAAAAAAAAA;1;;1_LOOKUP_A;1;1_LOOKUP_A;;2;0.0;2_LOOKUP_BBBBBBBBBBBB
1;1_MAIN_A;1;1_LOOKUP_A;;1;;1_LOOKUP_AAAAAAAAAAA;1;;1_LOOKUP_A;1;1_LOOKUP_A;;3;0.0;3_LOOKUP_CCCCCCCCCCC
1;1_MAIN_A;1;1_LOOKUP_A;;1;;1_LOOKUP_AAAAAAAAAAA;1;;1_LOOKUP_A;1;1_LOOKUP_A;;3;0.0;3_LOOKUP_CCCCC
1;1_MAIN_A;1;1_LOOKUP_A;;1;;1_LOOKUP_AAAAAAAAAAA;1;;1_LOOKUP_A;1;1_LOOKUP_A;;3;0.0;3_LOOKUP_CCCCCC
1;1_MAIN_A;1;1_LOOKUP_A;;1;;1_LOOKUP_AAAAAAAAAAA;1;;1_LOOKUP_A;1;1_LOOKUP_A;;4;0.05;4_LOOKUP_DDDDDDDD
1;1_MAIN_A;1;1_LOOKUP_A;;1;;1_LOOKUP_AAAAAAAAAAA;1;;1_LOOKUP_A;1;1_LOOKUP_A;;4;0.05;4_LOOKUP_DDDDDDD
1;1_MAIN_A;1;1_LOOKUP_A;;1;;1_LOOKUP_AAAAAAAAAAA;1;;1_LOOKUP_A;1;1_LOOKUP_A;;4;0.05;4_LOOKUP_DDDDDDDDDDDD
2;2_MAIN_BB;2;2_LOOKUP_BBBB;0.0;2;0.0;2_LOOKUP_BBBB;2;0.0;2_LOOKUP_BBBBBBBBBBBB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;1;;1_LOOKUP_AAAAAAAAAAA
2;2_MAIN_BB;2;2_LOOKUP_BBBB;0.0;2;0.0;2_LOOKUP_BBBB;2;0.0;2_LOOKUP_BBBBBBBBBBBB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;1;;1_LOOKUP_AA
2;2_MAIN_BB;2;2_LOOKUP_BBBB;0.0;2;0.0;2_LOOKUP_BBBB;2;0.0;2_LOOKUP_BBBBBBBBBBBB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;1;;1_LOOKUP_A
2;2_MAIN_BB;2;2_LOOKUP_BBBB;0.0;2;0.0;2_LOOKUP_BBBB;2;0.0;2_LOOKUP_BBBBBBBBBBBB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;2;0.0;2_LOOKUP_BBBB
2;2_MAIN_BB;2;2_LOOKUP_BBBB;0.0;2;0.0;2_LOOKUP_BBBB;2;0.0;2_LOOKUP_BBBBBBBBBBBB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;2;0.0;2_LOOKUP_BBB
2;2_MAIN_BB;2;2_LOOKUP_BBBB;0.0;2;0.0;2_LOOKUP_BBBB;2;0.0;2_LOOKUP_BBBBBBBBBBBB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;2;0.0;2_LOOKUP_BBBBBBBBBBBB
2;2_MAIN_BB;2;2_LOOKUP_BBBB;0.0;2;0.0;2_LOOKUP_BBBB;2;0.0;2_LOOKUP_BBBBBBBBBBBB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;3;0.0;3_LOOKUP_CCCCCCCCCCC
2;2_MAIN_BB;2;2_LOOKUP_BBBB;0.0;2;0.0;2_LOOKUP_BBBB;2;0.0;2_LOOKUP_BBBBBBBBBBBB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;3;0.0;3_LOOKUP_CCCCC
2;2_MAIN_BB;2;2_LOOKUP_BBBB;0.0;2;0.0;2_LOOKUP_BBBB;2;0.0;2_LOOKUP_BBBBBBBBBBBB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;3;0.0;3_LOOKUP_CCCCCC
2;2_MAIN_BB;2;2_LOOKUP_BBBB;0.0;2;0.0;2_LOOKUP_BBBB;2;0.0;2_LOOKUP_BBBBBBBBBBBB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;4;0.05;4_LOOKUP_DDDDDDDD
2;2_MAIN_BB;2;2_LOOKUP_BBBB;0.0;2;0.0;2_LOOKUP_BBBB;2;0.0;2_LOOKUP_BBBBBBBBBBBB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;4;0.05;4_LOOKUP_DDDDDDD
2;2_MAIN_BB;2;2_LOOKUP_BBBB;0.0;2;0.0;2_LOOKUP_BBBB;2;0.0;2_LOOKUP_BBBBBBBBBBBB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;4;0.05;4_LOOKUP_DDDDDDDDDDDD
2;2_MAIN_BB;2;2_LOOKUP_BBB;0.0;2;0.0;2_LOOKUP_BBBB;2;0.0;2_LOOKUP_BBBBBBBBBBBB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;1;;1_LOOKUP_AAAAAAAAAAA
2;2_MAIN_BB;2;2_LOOKUP_BBB;0.0;2;0.0;2_LOOKUP_BBBB;2;0.0;2_LOOKUP_BBBBBBBBBBBB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;1;;1_LOOKUP_AA
2;2_MAIN_BB;2;2_LOOKUP_BBB;0.0;2;0.0;2_LOOKUP_BBBB;2;0.0;2_LOOKUP_BBBBBBBBBBBB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;1;;1_LOOKUP_A
2;2_MAIN_BB;2;2_LOOKUP_BBB;0.0;2;0.0;2_LOOKUP_BBBB;2;0.0;2_LOOKUP_BBBBBBBBBBBB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;2;0.0;2_LOOKUP_BBBB
2;2_MAIN_BB;2;2_LOOKUP_BBB;0.0;2;0.0;2_LOOKUP_BBBB;2;0.0;2_LOOKUP_BBBBBBBBBBBB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;2;0.0;2_LOOKUP_BBB
2;2_MAIN_BB;2;2_LOOKUP_BBB;0.0;2;0.0;2_LOOKUP_BBBB;2;0.0;2_LOOKUP_BBBBBBBBBBBB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;2;0.0;2_LOOKUP_BBBBBBBBBBBB
2;2_MAIN_BB;2;2_LOOKUP_BBB;0.0;2;0.0;2_LOOKUP_BBBB;2;0.0;2_LOOKUP_BBBBBBBBBBBB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;3;0.0;3_LOOKUP_CCCCCCCCCCC
2;2_MAIN_BB;2;2_LOOKUP_BBB;0.0;2;0.0;2_LOOKUP_BBBB;2;0.0;2_LOOKUP_BBBBBBBBBBBB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;3;0.0;3_LOOKUP_CCCCC
2;2_MAIN_BB;2;2_LOOKUP_BBB;0.0;2;0.0;2_LOOKUP_BBBB;2;0.0;2_LOOKUP_BBBBBBBBBBBB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;3;0.0;3_LOOKUP_CCCCCC
2;2_MAIN_BB;2;2_LOOKUP_BBB;0.0;2;0.0;2_LOOKUP_BBBB;2;0.0;2_LOOKUP_BBBBBBBBBBBB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;4;0.05;4_LOOKUP_DDDDDDDD
2;2_MAIN_BB;2;2_LOOKUP_BBB;0.0;2;0.0;2_LOOKUP_BBBB;2;0.0;2_LOOKUP_BBBBBBBBBBBB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;4;0.05;4_LOOKUP_DDDDDDD
2;2_MAIN_BB;2;2_LOOKUP_BBB;0.0;2;0.0;2_LOOKUP_BBBB;2;0.0;2_LOOKUP_BBBBBBBBBBBB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;4;0.05;4_LOOKUP_DDDDDDDDDDDD
2;2_MAIN_BB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;2;0.0;2_LOOKUP_BBBB;2;0.0;2_LOOKUP_BBBBBBBBBBBB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;1;;1_LOOKUP_AAAAAAAAAAA
2;2_MAIN_BB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;2;0.0;2_LOOKUP_BBBB;2;0.0;2_LOOKUP_BBBBBBBBBBBB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;1;;1_LOOKUP_AA
2;2_MAIN_BB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;2;0.0;2_LOOKUP_BBBB;2;0.0;2_LOOKUP_BBBBBBBBBBBB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;1;;1_LOOKUP_A
2;2_MAIN_BB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;2;0.0;2_LOOKUP_BBBB;2;0.0;2_LOOKUP_BBBBBBBBBBBB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;2;0.0;2_LOOKUP_BBBB
2;2_MAIN_BB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;2;0.0;2_LOOKUP_BBBB;2;0.0;2_LOOKUP_BBBBBBBBBBBB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;2;0.0;2_LOOKUP_BBB
2;2_MAIN_BB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;2;0.0;2_LOOKUP_BBBB;2;0.0;2_LOOKUP_BBBBBBBBBBBB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;2;0.0;2_LOOKUP_BBBBBBBBBBBB
2;2_MAIN_BB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;2;0.0;2_LOOKUP_BBBB;2;0.0;2_LOOKUP_BBBBBBBBBBBB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;3;0.0;3_LOOKUP_CCCCCCCCCCC
2;2_MAIN_BB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;2;0.0;2_LOOKUP_BBBB;2;0.0;2_LOOKUP_BBBBBBBBBBBB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;3;0.0;3_LOOKUP_CCCCC
2;2_MAIN_BB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;2;0.0;2_LOOKUP_BBBB;2;0.0;2_LOOKUP_BBBBBBBBBBBB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;3;0.0;3_LOOKUP_CCCCCC
2;2_MAIN_BB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;2;0.0;2_LOOKUP_BBBB;2;0.0;2_LOOKUP_BBBBBBBBBBBB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;4;0.05;4_LOOKUP_DDDDDDDD
2;2_MAIN_BB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;2;0.0;2_LOOKUP_BBBB;2;0.0;2_LOOKUP_BBBBBBBBBBBB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;4;0.05;4_LOOKUP_DDDDDDD
2;2_MAIN_BB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;2;0.0;2_LOOKUP_BBBB;2;0.0;2_LOOKUP_BBBBBBBBBBBB;2;2_LOOKUP_BBBBBBBBBBBB;0.0;4;0.05;4_LOOKUP_DDDDDDDDDDDD
3;3_MAIN_CCC;3;3_LOOKUP_CCCCCCCCCCC;0.0;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;0.0;3_LOOKUP_CCCCCC;3;3_LOOKUP_CCCCCC;0.0;1;;1_LOOKUP_AAAAAAAAAAA
3;3_MAIN_CCC;3;3_LOOKUP_CCCCCCCCCCC;0.0;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;0.0;3_LOOKUP_CCCCCC;3;3_LOOKUP_CCCCCC;0.0;1;;1_LOOKUP_AA
3;3_MAIN_CCC;3;3_LOOKUP_CCCCCCCCCCC;0.0;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;0.0;3_LOOKUP_CCCCCC;3;3_LOOKUP_CCCCCC;0.0;1;;1_LOOKUP_A
3;3_MAIN_CCC;3;3_LOOKUP_CCCCCCCCCCC;0.0;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;0.0;3_LOOKUP_CCCCCC;3;3_LOOKUP_CCCCCC;0.0;2;0.0;2_LOOKUP_BBBB
3;3_MAIN_CCC;3;3_LOOKUP_CCCCCCCCCCC;0.0;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;0.0;3_LOOKUP_CCCCCC;3;3_LOOKUP_CCCCCC;0.0;2;0.0;2_LOOKUP_BBB
3;3_MAIN_CCC;3;3_LOOKUP_CCCCCCCCCCC;0.0;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;0.0;3_LOOKUP_CCCCCC;3;3_LOOKUP_CCCCCC;0.0;2;0.0;2_LOOKUP_BBBBBBBBBBBB
3;3_MAIN_CCC;3;3_LOOKUP_CCCCCCCCCCC;0.0;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;0.0;3_LOOKUP_CCCCCC;3;3_LOOKUP_CCCCCC;0.0;3;0.0;3_LOOKUP_CCCCCCCCCCC
3;3_MAIN_CCC;3;3_LOOKUP_CCCCCCCCCCC;0.0;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;0.0;3_LOOKUP_CCCCCC;3;3_LOOKUP_CCCCCC;0.0;3;0.0;3_LOOKUP_CCCCC
3;3_MAIN_CCC;3;3_LOOKUP_CCCCCCCCCCC;0.0;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;0.0;3_LOOKUP_CCCCCC;3;3_LOOKUP_CCCCCC;0.0;3;0.0;3_LOOKUP_CCCCCC
3;3_MAIN_CCC;3;3_LOOKUP_CCCCCCCCCCC;0.0;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;0.0;3_LOOKUP_CCCCCC;3;3_LOOKUP_CCCCCC;0.0;4;0.05;4_LOOKUP_DDDDDDDD
3;3_MAIN_CCC;3;3_LOOKUP_CCCCCCCCCCC;0.0;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;0.0;3_LOOKUP_CCCCCC;3;3_LOOKUP_CCCCCC;0.0;4;0.05;4_LOOKUP_DDDDDDD
3;3_MAIN_CCC;3;3_LOOKUP_CCCCCCCCCCC;0.0;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;0.0;3_LOOKUP_CCCCCC;3;3_LOOKUP_CCCCCC;0.0;4;0.05;4_LOOKUP_DDDDDDDDDDDD
3;3_MAIN_CCC;3;3_LOOKUP_CCCCC;0.0;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;0.0;3_LOOKUP_CCCCCC;3;3_LOOKUP_CCCCCC;0.0;1;;1_LOOKUP_AAAAAAAAAAA
3;3_MAIN_CCC;3;3_LOOKUP_CCCCC;0.0;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;0.0;3_LOOKUP_CCCCCC;3;3_LOOKUP_CCCCCC;0.0;1;;1_LOOKUP_AA
3;3_MAIN_CCC;3;3_LOOKUP_CCCCC;0.0;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;0.0;3_LOOKUP_CCCCCC;3;3_LOOKUP_CCCCCC;0.0;1;;1_LOOKUP_A
3;3_MAIN_CCC;3;3_LOOKUP_CCCCC;0.0;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;0.0;3_LOOKUP_CCCCCC;3;3_LOOKUP_CCCCCC;0.0;2;0.0;2_LOOKUP_BBBB
3;3_MAIN_CCC;3;3_LOOKUP_CCCCC;0.0;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;0.0;3_LOOKUP_CCCCCC;3;3_LOOKUP_CCCCCC;0.0;2;0.0;2_LOOKUP_BBB
3;3_MAIN_CCC;3;3_LOOKUP_CCCCC;0.0;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;0.0;3_LOOKUP_CCCCCC;3;3_LOOKUP_CCCCCC;0.0;2;0.0;2_LOOKUP_BBBBBBBBBBBB
3;3_MAIN_CCC;3;3_LOOKUP_CCCCC;0.0;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;0.0;3_LOOKUP_CCCCCC;3;3_LOOKUP_CCCCCC;0.0;3;0.0;3_LOOKUP_CCCCCCCCCCC
3;3_MAIN_CCC;3;3_LOOKUP_CCCCC;0.0;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;0.0;3_LOOKUP_CCCCCC;3;3_LOOKUP_CCCCCC;0.0;3;0.0;3_LOOKUP_CCCCC
3;3_MAIN_CCC;3;3_LOOKUP_CCCCC;0.0;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;0.0;3_LOOKUP_CCCCCC;3;3_LOOKUP_CCCCCC;0.0;3;0.0;3_LOOKUP_CCCCCC
3;3_MAIN_CCC;3;3_LOOKUP_CCCCC;0.0;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;0.0;3_LOOKUP_CCCCCC;3;3_LOOKUP_CCCCCC;0.0;4;0.05;4_LOOKUP_DDDDDDDD
3;3_MAIN_CCC;3;3_LOOKUP_CCCCC;0.0;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;0.0;3_LOOKUP_CCCCCC;3;3_LOOKUP_CCCCCC;0.0;4;0.05;4_LOOKUP_DDDDDDD
3;3_MAIN_CCC;3;3_LOOKUP_CCCCC;0.0;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;0.0;3_LOOKUP_CCCCCC;3;3_LOOKUP_CCCCCC;0.0;4;0.05;4_LOOKUP_DDDDDDDDDDDD
3;3_MAIN_CCC;3;3_LOOKUP_CCCCCC;0.0;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;0.0;3_LOOKUP_CCCCCC;3;3_LOOKUP_CCCCCC;0.0;1;;1_LOOKUP_AAAAAAAAAAA
3;3_MAIN_CCC;3;3_LOOKUP_CCCCCC;0.0;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;0.0;3_LOOKUP_CCCCCC;3;3_LOOKUP_CCCCCC;0.0;1;;1_LOOKUP_AA
3;3_MAIN_CCC;3;3_LOOKUP_CCCCCC;0.0;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;0.0;3_LOOKUP_CCCCCC;3;3_LOOKUP_CCCCCC;0.0;1;;1_LOOKUP_A
3;3_MAIN_CCC;3;3_LOOKUP_CCCCCC;0.0;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;0.0;3_LOOKUP_CCCCCC;3;3_LOOKUP_CCCCCC;0.0;2;0.0;2_LOOKUP_BBBB
3;3_MAIN_CCC;3;3_LOOKUP_CCCCCC;0.0;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;0.0;3_LOOKUP_CCCCCC;3;3_LOOKUP_CCCCCC;0.0;2;0.0;2_LOOKUP_BBB
3;3_MAIN_CCC;3;3_LOOKUP_CCCCCC;0.0;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;0.0;3_LOOKUP_CCCCCC;3;3_LOOKUP_CCCCCC;0.0;2;0.0;2_LOOKUP_BBBBBBBBBBBB
3;3_MAIN_CCC;3;3_LOOKUP_CCCCCC;0.0;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;0.0;3_LOOKUP_CCCCCC;3;3_LOOKUP_CCCCCC;0.0;3;0.0;3_LOOKUP_CCCCCCCCCCC
3;3_MAIN_CCC;3;3_LOOKUP_CCCCCC;0.0;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;0.0;3_LOOKUP_CCCCCC;3;3_LOOKUP_CCCCCC;0.0;3;0.0;3_LOOKUP_CCCCC
3;3_MAIN_CCC;3;3_LOOKUP_CCCCCC;0.0;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;0.0;3_LOOKUP_CCCCCC;3;3_LOOKUP_CCCCCC;0.0;3;0.0;3_LOOKUP_CCCCCC
3;3_MAIN_CCC;3;3_LOOKUP_CCCCCC;0.0;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;0.0;3_LOOKUP_CCCCCC;3;3_LOOKUP_CCCCCC;0.0;4;0.05;4_LOOKUP_DDDDDDDD
3;3_MAIN_CCC;3;3_LOOKUP_CCCCCC;0.0;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;0.0;3_LOOKUP_CCCCCC;3;3_LOOKUP_CCCCCC;0.0;4;0.05;4_LOOKUP_DDDDDDD
3;3_MAIN_CCC;3;3_LOOKUP_CCCCCC;0.0;3;0.0;3_LOOKUP_CCCCCCCCCCC;3;0.0;3_LOOKUP_CCCCCC;3;3_LOOKUP_CCCCCC;0.0;4;0.05;4_LOOKUP_DDDDDDDDDDDD
4;4_MAIN_DDDD;4;4_LOOKUP_DDDDDDDD;0.05;4;0.05;4_LOOKUP_DDDDDDDD;4;0.05;4_LOOKUP_DDDDDDDDDDDD;4;4_LOOKUP_DDDDDDDDDDDD;0.05;1;;1_LOOKUP_AAAAAAAAAAA
