1363499.0;GARY GOLD;250 N CANON DR 2F;93;1;true;1.0;1.0
1355782.0;GARY KIOUS;3645 INGLEWOOD AVE;94;1;true;1.0;1.0
1358584.0;GARY Z DESIGN;371 S. ORANGE STREET;95;1;true;1.0;1.0
1360714.0;GARY'S & COMPANY NEWPORT BEACH INC.;1065 NEWPORT CENTER DR;96;1;true;1.0;1.0
1236900.0;GASTON GAZETTE THE (APS);PO BOX 1538;98;1;true;1.0;1.0
1237682.0;GATE HOUSE MEDIA 420 - 221;PO BOX 1440;99;1;true;1.0;1.0
1243375.0;GATES  MCDONALD & COMPANY;215 N FRONT ST;101;1;true;1.0;1.0
1237824.0;GATEWAY CHEVROLET (APS);15000 E FIRESTONE BLVD;102;1;true;1.0;1.0
1754023.0;GATEWAY FOUNDATION;55 E JACKSON BLVD;103;1;true;1.0;1.0
1360743.0;GATEWAY INC;7565 IRVINE CENTER DR;104;1;true;1.0;1.0
1364675.0;GATEWAY PACKAGING COMPANY;20 CENTRAL INDUSTRIAL DR.;105;1;true;1.0;1.0
1748130.0;GATEWAY PRESS INC;4500 ROBARDS LANE;106;1;true;1.0;1.0
1243642.0;GATEWAY SUPPLY COMPANY  INC;1312 HAMRICK ST;107;1;true;1.0;1.0
1752935.0;GATEWAYCDI;909 N 20TH ST;108;1;true;1.0;1.0
1365180.0;GAVIN BROWN'S ENTERPRISE CORP;620 GREENWICH STREET;109;1;true;1.0;1.0
1753521.0;GAYLORD ENTERTAINMENT COMPANY;2800 OPRYLAND DRIVE;110;1;true;1.0;1.0
1361589.0;GAYLORD ENTERTAINMENT COMPANY;1 GAYLORD DR;111;1;true;1.0;1.0
1240432.0;GAZELLE SPORTS;214 S KALAMAZOO MALL;112;1;true;1.0;1.0
1237050.0;GAZETTE THE (APS);305 PROSPECT ST;113;1;true;1.0;1.0
1237502.0;GAZETTE THE (APS);1556 SALEM ROAD;114;1;true;1.0;1.0
1246087.0;GAZETTE INC.;P.O. BOX 583242;115;1;true;1.0;1.0
1347316.0;GB DESIGN;265 MESA DRIVE SUITE A;116;1;true;1.0;1.0
1243376.0;GB STORES INC;3241 WESTERVILLE RD;117;1;true;1.0;1.0
1363940.0;GBG WALL GRAPHICS;2279 ROUTE 208;118;1;true;1.0;1.0
1240235.0;GBH PRODUCTIONS - APS;503 S BARFIELD;119;1;true;1.0;1.0
1357942.0;GCG ADVERTISING;1612 SUMMIT AVE;121;1;true;1.0;1.0
1750237.0;GCSAA GOLD COURSE;1421 RESEARCH PARK DRIVE;123;1;true;1.0;1.0
1253542.0;GCW CARPET WHOLESALERS INC.;44 W LANCASTER AVE - STE 210;124;1;true;1.0;1.0
1360293.0;GDG CORPORATION;6719 106TH AVE NE;125;1;true;1.0;1.0
1246096.0;GDI-THE GOALTENDER DEVELOPMENT;12901 HUTTON DR;126;1;true;1.0;1.0
1364463.0;GE CARD SERVICES;221 NE AVE;127;1;true;1.0;1.0
1748546.0;GE CONSUMER FINANCIAL;950 FORRER BLVD;129;1;true;1.0;1.0
1746602.0;GE FINANCIAL ASSURANCE;6630 W BROAD ST;130;1;true;1.0;1.0
1748260.0;GE GLOBAL CONSUMER FINANCE;4125 WINDWARD PLZ;131;1;true;1.0;1.0
1752444.0;GEARYS OF BEVERLY HILLS;351 N BEVERLY DR;132;1;true;1.0;1.0
1358529.0;GEBHARDT MOTORS INC. BMW;4740 VALMONT ROAD;133;1;true;1.0;1.0
1357439.0;GEBHARDT SAAB;3150 28TH ST;134;1;true;1.0;1.0
