1255496.0;GANNETT CO INC INACTIVE;ROCHESTER DEMOCRAT & CHRONICLE;1;true;1.0;1.0;
1750741.0;Gannett Co. Inc.;7950 Jones Branch Dr.;1;true;1.0;1.0;
1362021.0;GANNETT CO. INC. [NYSE: GCI] RECORD DEPTH: 3;7950 JONES BRANCH DR.;1;true;1.0;1.0;
1364841.0;GANNETT INC;3131 TURTLE CREEK BLVD # 1010;1;true;1.0;1.0;
1238263.0;GANNETT OFFSET MINNEAPOLIS;DIV OF GANNETT CO INC. (DE);1;true;1.0;1.0;
1247769.0;GANNETT PACIFIC PUBLICATIONS;1440 BROADWAY 22ND FLOOR;1;true;1.0;1.0;
1245767.0;GANNETT--CINCINNATI ENQUIRER;312 ELM ST;1;true;1.0;1.0;
1236543.0;GANNETT--DAILY RECORD;800 JEFFERSON RD;1;true;1.0;1.0;
1240439.0;GANNETT--STEVENS POINT JOURNAL;1200 3RD CT;1;true;1.0;1.0;
1236544.0;GANNETT--THE COURIER NEWS;1202 RTE 22;1;true;1.0;1.0;
1237794.0;GANNETT--THE NEWS JOURNAL;950 W BASIN RD;1;true;1.0;1.0;
1359362.0;GANNETTE-OHIO-99;620 E SMITH RD;1;true;1.0;1.0;
1342486.0;GANNON DESIGN;360 S GLASSELL  STE A;1;true;1.0;1.0;
1750239.0;GANNON UNIVERSITY;109 UNIVERSITY SQ;1;true;1.0;1.0;
1750187.0;GAP COMPANIES INC;1 Harrison Street;1;true;1.0;1.0;
1367050.0;GARB-KO INC.;3925 FORTUNE BLVD.;1;true;1.0;1.0;
1354658.0;GARCIA TONY;5245 MELROSE AVE;1;true;1.0;1.0;
1736446.0;Garden Botanika;8624 154th Avenue NE;1;true;1.0;1.0;
1751471.0;GARDEN CITY GROUP INC;105 MAXESS RD;1;true;1.0;1.0;
1364762.0;GARDEN CITY HOSPITAL FOUNDATION;6245 INKSTER RD;1;true;1.0;1.0;
1238072.0;GARDEN CITY TELEGRAM THE (APS);310 NORTH 7TH STREET;1;true;1.0;1.0;
1735113.0;GARDEN STATE LIFE INS CO.;2450 S SHORE BLVD;1;true;1.0;1.0;
1360759.0;GARDENBURGER  INC;15615 ALTON PKWY;1;true;1.0;1.0;
1736079.0;Gardener's Supply Company;128 Intervale Road;1;true;1.0;1.0;
1243676.0;GARDNER OIL COMPANY  INC;110 CRACKER BOX LN;1;true;1.0;1.0;
1244268.0;GARDNER VILLAGE;1100 WEST 7800 SOUTH;1;true;1.0;1.0;
1246084.0;GARDNER-WHITE CO. INC.;21001 GROESBECK HIGHWAY;1;true;1.0;1.0;
1237259.0;GARFF WARNER AUTO (APS);4238 S. REDWOOD ROAD;1;true;1.0;1.0;
1358318.0;GARLICH PRINTING;525 RUDDER ROAD;1;true;1.0;1.0;
1365559.0;GARMIN LTD.;1200 E. 151ST ST.;1;true;1.0;1.0;
1753031.0;GARNET HILL;231 MAIN ST;1;true;1.0;1.0;
1362441.0;GART SPORTS;1050 W. HAMPDEN AVE.;1;true;1.0;1.0;
1363499.0;GARY GOLD;250 N CANON DR 2F;1;true;1.0;1.0;
1355782.0;GARY KIOUS;3645 INGLEWOOD AVE;1;true;1.0;1.0;
1358584.0;GARY Z DESIGN;371 S. ORANGE STREET;1;true;1.0;1.0;
1360714.0;GARY'S & COMPANY NEWPORT BEACH INC.;1065 NEWPORT CENTER DR;1;true;1.0;1.0;
1243375.0;GATES  MCDONALD & COMPANY;215 N FRONT ST;1;true;1.0;1.0;
1237824.0;GATEWAY CHEVROLET (APS);15000 E FIRESTONE BLVD;1;true;1.0;1.0;
1754023.0;GATEWAY FOUNDATION;55 E JACKSON BLVD;1;true;1.0;1.0;
1360743.0;GATEWAY INC;7565 IRVINE CENTER DR;1;true;1.0;1.0;
1364675.0;GATEWAY PACKAGING COMPANY;20 CENTRAL INDUSTRIAL DR.;1;true;1.0;1.0;
1748130.0;GATEWAY PRESS INC;4500 ROBARDS LANE;1;true;1.0;1.0;
1243642.0;GATEWAY SUPPLY COMPANY  INC;1312 HAMRICK ST;1;true;1.0;1.0;
1752935.0;GATEWAYCDI;909 N 20TH ST;1;true;1.0;1.0;
1365180.0;GAVIN BROWN'S ENTERPRISE CORP;620 GREENWICH STREET;1;true;1.0;1.0;
1240432.0;GAZELLE SPORTS;214 S KALAMAZOO MALL;1;true;1.0;1.0;
1246087.0;GAZETTE INC.;P.O. BOX 583242;1;true;1.0;1.0;
1347316.0;GB DESIGN;265 MESA DRIVE SUITE A;1;true;1.0;1.0;
1243376.0;GB STORES INC;3241 WESTERVILLE RD;1;true;1.0;1.0;
1363940.0;GBG WALL GRAPHICS;2279 ROUTE 208;1;true;1.0;1.0;
1240235.0;GBH PRODUCTIONS - APS;503 S BARFIELD;1;true;1.0;1.0;
1357942.0;GCG ADVERTISING;1612 SUMMIT AVE;1;true;1.0;1.0;
1750237.0;GCSAA GOLD COURSE;1421 RESEARCH PARK DRIVE;1;true;1.0;1.0;
1253542.0;GCW CARPET WHOLESALERS INC.;44 W LANCASTER AVE - STE 210;1;true;1.0;1.0;
1360293.0;GDG CORPORATION;6719 106TH AVE NE;1;true;1.0;1.0;
1246096.0;GDI-THE GOALTENDER DEVELOPMENT;12901 HUTTON DR;1;true;1.0;1.0;
1364463.0;GE CARD SERVICES;221 NE AVE;1;true;1.0;1.0;
1748260.0;GE GLOBAL CONSUMER FINANCE;4125 WINDWARD PLZ;1;true;1.0;1.0;
1752444.0;GEARYS OF BEVERLY HILLS;351 N BEVERLY DR;1;true;1.0;1.0;
1358529.0;GEBHARDT MOTORS INC. BMW;4740 VALMONT ROAD;1;true;1.0;1.0;
1357439.0;GEBHARDT SAAB;3150 28TH ST;1;true;1.0;1.0;
